video_filename,video_width,video_height,resolution,fps,total_video_frames,video_duration_seconds,frame,timestamp_seconds,object_type,object_id,person_id,person_authorization,face_detected,vehicle_tracker_id,physical_vehicle_id,vehicle_type,plate_number,ocr_confidence,permit_status,event_status,event_reason,authorization
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,63,2.62,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,63,2.62,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,63,2.62,vehicle,6,,,,6,1,truck,JK02DA7007,0.576,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,64,2.67,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,64,2.67,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,64,2.67,vehicle,6,,,,6,1,truck,JK02DA7007,0.576,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,64,2.67,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,65,2.71,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,65,2.71,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,65,2.71,vehicle,6,,,,6,1,truck,JK02DA7007,0.576,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,65,2.71,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,66,2.75,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,66,2.75,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,66,2.75,vehicle,6,,,,6,1,truck,JK02DA7007,0.693,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,66,2.75,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,67,2.79,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,67,2.79,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,67,2.79,vehicle,6,,,,6,1,car,JK02DA7007,0.693,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,67,2.79,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,68,2.83,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,68,2.83,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,68,2.83,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,69,2.88,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,69,2.88,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,69,2.88,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,70,2.92,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,70,2.92,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,70,2.92,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,71,2.96,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,71,2.96,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,71,2.96,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,72,3.0,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,72,3.0,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,72,3.0,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,73,3.04,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,73,3.04,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,73,3.04,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,74,3.08,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,74,3.08,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,74,3.08,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,75,3.12,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,75,3.12,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,75,3.12,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,76,3.17,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,76,3.17,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,76,3.17,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,77,3.21,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,77,3.21,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,77,3.21,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,78,3.25,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,78,3.25,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,78,3.25,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,79,3.29,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,79,3.29,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,79,3.29,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,80,3.33,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,80,3.33,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,80,3.33,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,81,3.38,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,81,3.38,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,81,3.38,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,82,3.42,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,82,3.42,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,82,3.42,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,83,3.46,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,83,3.46,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,83,3.46,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,84,3.5,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,84,3.5,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,84,3.5,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,85,3.54,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,85,3.54,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,85,3.54,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,86,3.58,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,86,3.58,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,86,3.58,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,87,3.62,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,87,3.62,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,87,3.62,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,88,3.67,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,88,3.67,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,88,3.67,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,89,3.71,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,89,3.71,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,89,3.71,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,90,3.75,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,90,3.75,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,90,3.75,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,91,3.79,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,91,3.79,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,91,3.79,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,92,3.83,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,92,3.83,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,92,3.83,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,93,3.88,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,93,3.88,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,93,3.88,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,94,3.92,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,94,3.92,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,94,3.92,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,95,3.96,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,95,3.96,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,95,3.96,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,96,4.0,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,96,4.0,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,96,4.0,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,97,4.04,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,97,4.04,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,97,4.04,person,7,7,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,98,4.08,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,98,4.08,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,99,4.12,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,99,4.12,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,100,4.17,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,100,4.17,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,101,4.21,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,101,4.21,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,101,4.21,vehicle,13,,,,13,1,car,,0.0,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,102,4.25,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,102,4.25,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,103,4.29,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,103,4.29,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,104,4.33,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,104,4.33,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,104,4.33,vehicle,14,,,,14,1,truck,,0.0,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,105,4.38,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,105,4.38,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,106,4.42,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,106,4.42,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,107,4.46,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,107,4.46,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,108,4.5,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,108,4.5,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,108,4.5,vehicle,16,,,,16,1,car,JK02DA7007,0.763,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,109,4.54,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,109,4.54,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,110,4.58,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,110,4.58,vehicle,2,,,,2,1,car,JK02DA7007,0.945,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,111,4.62,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,111,4.62,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,112,4.67,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,112,4.67,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,113,4.71,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,113,4.71,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,114,4.75,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,114,4.75,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,115,4.79,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,115,4.79,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,115,4.79,vehicle,16,,,,16,1,truck,JK02DA7007,0.763,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,116,4.83,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,116,4.83,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,116,4.83,vehicle,16,,,,16,1,car,JK02DA7007,0.763,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,117,4.88,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,118,4.92,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,118,4.92,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,119,4.96,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,119,4.96,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,120,5.0,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,120,5.0,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,121,5.04,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,121,5.04,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,121,5.04,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,122,5.08,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,122,5.08,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,122,5.08,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,123,5.12,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,123,5.12,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,123,5.12,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,124,5.17,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,124,5.17,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,125,5.21,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,125,5.21,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,126,5.25,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,126,5.25,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,126,5.25,vehicle,21,,,,21,1,truck,,0.0,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,127,5.29,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,127,5.29,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,128,5.33,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,128,5.33,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,128,5.33,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
